"","item","id","list","trial","language","condition","cognate","correct","rt","norsk_log","rusisk_log","freq","freq_bin","wordclass","homophone","boundedness","plurality","Familiarity","Iconicity","Use","fam_bin","icon_bin","use_bin","learned","peers","practice","age","handedness","hearing","deafbirth","exposure"
"727","eagle","9647566","nsl_list1","22","nsl","nonaligned","cognate",1,1651.342,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"728","eagle","9462565","nsl_list1","14","nsl","nonaligned","cognate",1,2812,0,1.39,0.3,"low","noun","near","animate","concrete",7,6,"yes","high","high","high","parents","yes","daily",42,"right","serious","yes","0"
"729","eagle","9498903","nsl_list1","43","nsl","nonaligned","cognate",1,589.564000095357,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","18"
"730","eagle","9612157","nsl_list1","14","nsl","nonaligned","cognate",1,405.417999964237,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","school","yes","daily",28,"left","serious","yes","5"
"731","eagle","9483072","nsl_list2","36","nsl","aligned","cognate",1,2097.08700000076,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","school","no","daily",45,"left","serious","no","14"
"732","eagle","9687063","nsl_list1","19","nsl","nonaligned","cognate",1,2541,0,1.39,0.3,"low","noun","near","animate","concrete",7,6,"yes","high","high","high","parents","no","daily",23,"right","serious","no","0"
"733","eagle","9481525","nsl_list1","25","nsl","nonaligned","cognate",1,1529.79499999405,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","caregiver","yes","daily",53,"right","serious","yes","48"
"734","eagle","9476778","nsl_list1","24","nsl","nonaligned","cognate",1,1896.66400000596,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",46,"right","considerable","yes","0"
"735","eagle","9489076","rsl_list2","41","rsl","nonaligned","cognate",1,52.9149998569628,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",38,"right","serious","no","1"
"736","eagle","9631781","nsl_list1","13","nsl","nonaligned","cognate",1,36584,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","no","often",81,"right","serious","no","19"
"737","eagle","9477538","nsl_list2","7","nsl","aligned","cognate",1,2280.68799999999,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","no","daily",37,"right","serious","yes","17"
"738","eagle","9368241","nsl_list2","17","nsl","aligned","cognate",1,4054.39200000002,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","yes","daily",37,"right","serious","yes","0.5"
"739","eagle","9477675","nsl_list2","43","nsl","aligned","cognate",1,1597.70899999997,0,1.39,0.3,"low","noun","near","animate","concrete",7,6,"yes","high","high","high","other","yes","daily",41,"right","serious","no","3"
"740","eagle","9476587","rsl_list2","28","rsl","nonaligned","cognate",1,996,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","school","yes","daily",25,"right","serious","yes","5"
"741","eagle","9479413","nsl_list1","41","nsl","nonaligned","cognate",1,822.11299995234,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","yes","daily",55,"right","serious","no","16"
"742","eagle","9477400","nsl_list2","35","nsl","aligned","cognate",1,905.75899995229,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","yes","daily",44,"right","serious","yes","1"
"743","eagle","9541537","rsl_list1","23","rsl","aligned","cognate",1,696.829999999987,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",34,"right","moderate","yes","0"
"744","eagle","9472740","rsl_list2","28","rsl","nonaligned","cognate",1,2158.46699999104,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","yes","daily",24,"right","moderate","yes","7"
"745","eagle","9483878","rsl_list1","2","rsl","aligned","cognate",1,1922.74000000001,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",42,"right","considerable","yes","0"
"746","eagle","9479813","rsl_list2","38","rsl","nonaligned","cognate",1,61.2999999955064,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"747","eagle","9503065","rsl_list1","11","rsl","aligned","cognate",1,1580.03099999999,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",36,"right","considerable","yes","0"
"748","eagle","9483913","rsl_list1","11","rsl","aligned","cognate",1,1882.61800000074,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",37,"right","considerable","yes","0"
"749","eagle","9555631","rsl_list1","38","rsl","aligned","cognate",1,1046.29300000001,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","no","daily",33,"right","considerable","yes","28"
"750","eagle","9498014","rsl_list2","7","rsl","nonaligned","cognate",1,2999.73200000596,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","no","daily",44,"right","considerable","no","16"
"751","eagle","9473775","rsl_list2","30","rsl","nonaligned","cognate",1,1366.52000000002,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","school","yes","daily",44,"right","considerable","no","7"
"752","eagle","9377336","rsl_list2","39","rsl","nonaligned","cognate",1,1303.88099995232,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","school","yes","daily",48,"right","serious","no","6.5"
"753","eagle","9481529","nsl_list2","4","nsl","aligned","cognate",1,1064.82099997616,0,1.39,0.3,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","yes","daily",43,"right","serious","no","3.5"
"754","eagle","9555238","rsl_list2","13","rsl","nonaligned","cognate",1,1343.73899999404,0,1.39,0,"low","noun","near","animate","concrete",4,5,"no","low","low","low","caregiver","no","daily",13,"right","mild","no","0"
"755","eagle","9587228","rsl_list1","21","rsl","aligned","cognate",1,1447.98800000298,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",61,"right","considerable","no","0"
"756","eagle","9476391","rsl_list2","37","rsl","nonaligned","cognate",1,2142.29699999996,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",32,"right","serious","no","2"
"757","eagle","9454658","rsl_list1","31","rsl","aligned","cognate",1,687,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","yes","daily",29,"right","serious","no","5"
"758","eagle","9473190","rsl_list2","5","rsl","nonaligned","cognate",1,1403.88600000148,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"759","eagle","9537479","rsl_list2","24","rsl","nonaligned","cognate",1,371.119999999995,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","parents","yes","daily",43,"right","serious","yes","0"
"760","eagle","9458431","rsl_list2","27","rsl","nonaligned","cognate",1,1142.68899985694,0,1.39,0,"low","noun","near","animate","concrete",7,7,"no","high","high","low","parents","yes","daily",38,"right","serious","yes","0"
"761","eagle","9492137","rsl_list1","16","rsl","aligned","cognate",1,1362.68299999999,0,1.39,0,"low","noun","near","animate","concrete",7,4,"no","high","low","low","other","yes","daily",28,"right","moderate","no","3"
"762","eagle","9455706","rsl_list1","29","rsl","aligned","cognate",1,2002.29199999984,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","yes","daily",31,"right","considerable","no","7"
"763","eagle","9482266","rsl_list1","27","rsl","aligned","cognate",1,2593.16799996427,0,1.39,0,"low","noun","near","animate","concrete",7,5,"yes","high","low","high","other","no","daily",35,"right","considerable","no","15"
"764","eagle","9473110","rsl_list1","15","rsl","aligned","cognate",1,527.773999998521,0,1.39,0,"low","noun","near","animate","concrete",7,7,"yes","high","high","high","other","yes","daily",36,"right","serious","yes","3.5"
"765","eagle","9454567","rsl_list2","6","rsl","nonaligned","cognate",1,3549.78999999998,0,1.39,0,"low","noun","near","animate","concrete",7,7,"no","high","high","low","school","yes","daily",38,"right","serious","yes","6"
"766","east","9498903","nsl_list1","33","nsl","aligned","noncognate",0,2052.56600028608,0,1.95,1.11,"high","noun","different","inanimate","abstract",7,2,"yes","high","low","high","school","yes","daily",49,"right","serious","no","18"
"767","east","9483072","nsl_list2","1","nsl","nonaligned","noncognate",1,2585.46400000074,0,1.95,1.11,"high","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","no","daily",45,"left","serious","no","14"
"768","east","9477400","nsl_list2","41","nsl","nonaligned","noncognate",0,1139.91599990462,0,1.95,1.11,"high","noun","different","inanimate","abstract",7,3,"yes","high","low","high","other","yes","daily",44,"right","serious","yes","1"
"769","east","9479413","nsl_list1","15","nsl","aligned","noncognate",1,5316.85099990464,0,1.95,1.11,"high","noun","different","inanimate","abstract",7,4,"yes","high","low","high","other","yes","daily",55,"right","serious","no","16"
"770","east","9612157","nsl_list1","6","nsl","aligned","noncognate",0,3364.16699997616,0,1.95,1.11,"high","noun","different","inanimate","abstract",1,1,"no","low","low","low","school","yes","daily",28,"left","serious","yes","5"
"771","east","9631781","nsl_list1","44","nsl","aligned","noncognate",0,1689,0,1.95,1.11,"high","noun","different","inanimate","abstract",1,1,"no","low","low","low","other","no","often",81,"right","serious","no","19"
"772","east","9482437","nsl_list1","34","nsl","aligned","noncognate",0,1275,0,1.95,1.11,"high","noun","different","inanimate","abstract",4,4,"no","low","low","low","school","yes","daily",70,"right","serious","no","8"
"773","east","9493027","nsl_list2","42","nsl","nonaligned","noncognate",0,728.831999999413,0,1.95,1.11,"high","noun","different","inanimate","abstract",7,1,"yes","high","low","high","parents","yes","daily",31,"right","considerable","no","2"
"774","east","9481563","nsl_list2","26","nsl","nonaligned","noncognate",0,2285.36400000297,0,1.95,1.11,"high","noun","different","inanimate","abstract",7,1,"yes","high","low","high","parents","yes","daily",50,"right","serious","yes","1"
"775","east","9647566","nsl_list1","6","nsl","aligned","noncognate",1,4597.43300001787,0,1.95,1.11,"high","noun","different","inanimate","abstract",1,7,"no","low","high","low","other","no","often",81,"right","serious","no","19"
"776","east","9368241","nsl_list2","32","nsl","nonaligned","noncognate",1,1440.26500000298,0,1.95,1.11,"high","noun","different","inanimate","abstract",7,5,"yes","high","low","high","other","yes","daily",37,"right","serious","yes","0.5"
"777","east","9483878","rsl_list1","10","rsl","aligned","noncognate",1,1222.14,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",42,"right","considerable","yes","0"
"778","east","9473110","rsl_list1","9","rsl","aligned","noncognate",1,3948.51600000075,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",36,"right","serious","yes","3.5"
"779","east","9555631","rsl_list1","10","rsl","aligned","noncognate",1,875.05099999404,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","no","daily",33,"right","considerable","yes","28"
"780","east","9685656","nsl_list2","46","nsl","nonaligned","noncognate",0,4358.16699990461,0,1.95,1.11,"high","noun","different","inanimate","abstract",1,1,"no","low","low","low","parents","yes","daily",48,"right","serious","yes","2"
"781","east","9687063","nsl_list1","34","nsl","aligned","noncognate",1,11165.0000000001,0,1.95,1.11,"high","noun","different","inanimate","abstract",7,5,"yes","high","low","high","parents","no","daily",23,"right","serious","no","0"
"782","east","9481525","nsl_list1","22","nsl","aligned","noncognate",1,101962.588,0,1.95,1.11,"high","noun","different","inanimate","abstract",7,6,"yes","high","high","high","caregiver","yes","daily",53,"right","serious","yes","48"
"783","east","9473190","rsl_list2","23","rsl","nonaligned","noncognate",0,1357.87400000595,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","yes","daily",49,"right","serious","no","7"
"784","east","9482266","rsl_list1","10","rsl","aligned","noncognate",1,1412.625,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","no","daily",35,"right","considerable","no","15"
"785","east","9476587","rsl_list2","12","rsl","nonaligned","noncognate",1,2022,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","school","yes","daily",25,"right","serious","yes","5"
"786","east","9479813","rsl_list2","43","rsl","nonaligned","noncognate",0,343.955999995524,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",35,"right","considerable","no","0"
"787","east","9537479","rsl_list2","43","rsl","nonaligned","noncognate",0,2330.17999999999,0,1.95,0,"low","noun","different","inanimate","abstract",5,6,"no","low","low","low","parents","yes","daily",43,"right","serious","yes","0"
"788","east","9476391","rsl_list2","28","rsl","nonaligned","noncognate",1,8689.97500000009,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",32,"right","serious","no","2"
"789","east","9472740","rsl_list2","9","rsl","nonaligned","noncognate",0,1533.95999999106,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",24,"right","moderate","yes","7"
"790","east","9455706","rsl_list1","16","rsl","aligned","noncognate",1,2136.141,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","yes","daily",31,"right","considerable","no","7"
"791","east","9483913","rsl_list1","29","rsl","aligned","noncognate",1,1012.70699999999,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",37,"right","considerable","yes","0"
"792","east","9498014","rsl_list2","17","rsl","nonaligned","noncognate",0,4960.43900000595,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","other","no","daily",44,"right","considerable","no","16"
"793","east","9587228","rsl_list1","35","rsl","aligned","noncognate",1,1242.81500000297,0,1.95,0,"low","noun","different","inanimate","abstract",7,7,"yes","high","high","high","parents","yes","daily",61,"right","considerable","no","0"
